date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:53	22000/22000	---M--	200	added ('OK')	image/jpeg	etag:%22ba16dce057aea2d4564ed388d24f45b7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3964/thumbnails/thumb_270/1446098695_10885141_1002204389845771_4288149416021539272_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3964/thumbnails/thumb_270/1446098695_10885141_1002204389845771_4288149416021539272_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:55:53	126477/126477	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:13%20GMT	https://www.wedmegood.com/profile/Amreen-17468	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Amreen-17468.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:55:57	16096/16096	---M--	200	added ('OK')	image/jpeg	etag:%229c82d7951df518d57646ebdf84ec3ab1%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8566/thumbnails/thumb_270/1425540185_1425032942_3.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8566/thumbnails/thumb_270/1425540185_1425032942_3.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:55:57	127108/127108	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:15%20GMT	https://www.wedmegood.com/profile/Kan-Accessorize-8566	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Kan-Accessorize-8566.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:00	126754/126754	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:19%20GMT	https://www.wedmegood.com/profile/Arancia-31909	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Arancia-31909.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:00	11470/11470	---M--	200	added ('OK')	image/jpeg	etag:%225d3e6880379101915d2781f09c55544e%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8170/thumbnails/thumb_270/1451899931_25_10985899_856773991057746_7407897434137374039_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8170/thumbnails/thumb_270/1451899931_25_10985899_856773991057746_7407897434137374039_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:02	28911/28911	---M--	200	added ('OK')	image/jpeg	etag:%22385a6856f03fb0e82b13d678e60f0438%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3571/thumbnails/thumb_270/1446099566_10689923_1541869769411521_6408284407464810207_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3571/thumbnails/thumb_270/1446099566_10689923_1541869769411521_6408284407464810207_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:02	128166/128166	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:22%20GMT	https://www.wedmegood.com/profile/Fashion-Jamun-16239	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Fashion-Jamun-16239.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:06	127350/127350	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:24%20GMT	https://www.wedmegood.com/profile/Boutique-Jalouze-7848	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Boutique-Jalouze-7848.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:06	39354/39354	---M--	200	added ('OK')	image/jpeg	etag:%222f2c8190ae7488d21bfca12debee7c17%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1144/thumbnails/thumb_270/1425473807_1423037335_Jalouze.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1144/thumbnails/thumb_270/1425473807_1423037335_Jalouze.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:09	125935/125935	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:28%20GMT	https://www.wedmegood.com/profile/Hamlyn-Grande-32216	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Hamlyn-Grande-32216.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:09	23867/23867	---M--	200	added ('OK')	image/jpeg	etag:%224ad420f72bd813df367845d91097d578%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8183/thumbnails/thumb_270/1451985292_DSC_0030.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8183/thumbnails/thumb_270/1451985292_DSC_0030.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:11	128710/128710	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:31%20GMT	https://www.wedmegood.com/profile/NIDHI-BHANDARI-Fine-Couture-Footwear-19359	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/NIDHI-BHANDARI-Fine-Couture-Footwear-19359.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:11	53685/53685	---M--	200	added ('OK')	image/jpeg	etag:%22e1af842bdd5728155d0efc887840e8d3%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4591/thumbnails/thumb_270/1443164505_1402313415_IMG_8838.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4591/thumbnails/thumb_270/1443164505_1402313415_IMG_8838.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:14	123720/123720	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:33%20GMT	https://www.wedmegood.com/profile/Anandita-26021	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Anandita-26021.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:14	33318/33318	---M--	200	added ('OK')	image/jpeg	etag:%220c2f5df4af4b08c67d1e511c80013dfa%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7043/thumbnails/thumb_270/1448870074_IMG_20151130_WA0023.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7043/thumbnails/thumb_270/1448870074_IMG_20151130_WA0023.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:17	127067/127067	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:36%20GMT	https://www.wedmegood.com/profile/TORR-by-Pashmeen-Kaur-14487	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/TORR-by-Pashmeen-Kaur-14487.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:17	79997/79997	---M--	200	added ('OK')	image/jpeg	etag:%22a6e16100f1fb332e21701f4c7e02e012%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3083/thumbnails/thumb_270/1434690164_IMG_6337.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3083/thumbnails/thumb_270/1434690164_IMG_6337.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:21	137191/137191	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:39%20GMT	https://www.wedmegood.com/profile/Ninos-Creations-12042	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Ninos-Creations-12042.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:24	57021/57021	---M--	200	added ('OK')	image/jpeg	etag:%2283cb02e11c31a2e8d070d11e9c01b0a5%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5402/thumbnails/thumb_270/1444250023_IMG_7707.JPG	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5402/thumbnails/thumb_270/1444250023_IMG_7707.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:24	127271/127271	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:42%20GMT	https://www.wedmegood.com/profile/Adora-by-Ankita-21590	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Adora-by-Ankita-21590.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:28	130038/130038	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:46%20GMT	https://www.wedmegood.com/profile/Crazy-Palette-22297	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Crazy-Palette-22297.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:28	65223/65223	---M--	200	added ('OK')	image/jpeg	etag:%2238579adecbf7789361e35056dab79581%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5692/thumbnails/thumb_270/1444906938_IMG_9119.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5692/thumbnails/thumb_270/1444906938_IMG_9119.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:33	130565/130565	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:50%20GMT	https://www.wedmegood.com/profile/Vian-Label-21735	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Vian-Label-21735.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:33	42269/42269	---M--	200	added ('OK')	image/jpeg	etag:%220ea7f1a25a720e0341a19fafc9a40cc7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5451/thumbnails/thumb_270/1448214019_Beige_Brocade_HR.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5451/thumbnails/thumb_270/1448214019_Beige_Brocade_HR.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:34	23691/23691	---M--	200	added ('OK')	image/jpeg	etag:%22c0e6ab8394fa23b618a9ca78373bf51b%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8495/thumbnails/thumb_270/1423496098__DSC4891.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8495/thumbnails/thumb_270/1423496098__DSC4891.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:37	27952/27952	---M--	200	added ('OK')	image/jpeg	etag:%222d581fb87cb252e498c334c165927e7c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3091/thumbnails/thumb_270/1434706736_Ctam_accessories.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3091/thumbnails/thumb_270/1434706736_Ctam_accessories.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:37	125460/125460	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:56%20GMT	https://www.wedmegood.com/profile/CTAM-14508	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/CTAM-14508.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:43	47834/47834	---M--	200	added ('OK')	image/jpeg	etag:%22816adbdda468b256143d49cc1890f289%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1940/thumbnails/thumb_270/1452410903_IMG_1224.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1940/thumbnails/thumb_270/1452410903_IMG_1224.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:43	14704/14704	---M--	200	added ('OK')	image/png	etag:%225be0711c0bbc6761432479ce6d2d86b6%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9763/thumbnails/thumb_270/1425532040_1425368023_Screen_Shot_2014-12-22_at_8.05.16_PM.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9763/thumbnails/thumb_270/1425532040_1425368023_Screen_Shot_2014-12-22_at_8.05.16_PM.png	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:43	142138/142138	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:27:59%20GMT	https://www.wedmegood.com/profile/hayaz-10734	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/hayaz-10734.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:46	56007/56007	---M--	200	added ('OK')	image/jpeg	etag:%22e7b050393e77b82e50e23a5066b3b85a%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8007/thumbnails/thumb_270/1451386365_Tarini_Nirula__7_.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8007/thumbnails/thumb_270/1451386365_Tarini_Nirula__7_.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:46	125022/125022	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:05%20GMT	https://www.wedmegood.com/profile/Tarini-Nirula-30513	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Tarini-Nirula-30513.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:50	26762/26762	---M--	200	added ('OK')	image/jpeg	etag:%221c61c32a5f16369d5fecdf99ac3789c3%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4658/thumbnails/thumb_270/1442717520_clutch_7.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4658/thumbnails/thumb_270/1442717520_clutch_7.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:51	129959/129959	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:08%20GMT	https://www.wedmegood.com/profile/Eclectic-Designs-19524	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Eclectic-Designs-19524.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:53	123770/123770	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:12%20GMT	https://www.wedmegood.com/profile/Nidhi-Nathany-Agarwal-26875	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Nidhi-Nathany-Agarwal-26875.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:53	36173/36173	---M--	200	added ('OK')	image/jpeg	etag:%2241282af2dbb8131a272d3fe4eab50b61%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7233/thumbnails/thumb_270/1449473528_Nidhi_Nathany2.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7233/thumbnails/thumb_270/1449473528_Nidhi_Nathany2.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:56	53341/53341	---M--	200	added ('OK')	image/jpeg	etag:%22eced26dadecfda90d8d62c2663ae585c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7938/thumbnails/thumb_270/1451303190_IMG_20151127_124429.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7938/thumbnails/thumb_270/1451303190_IMG_20151127_124429.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:56	124105/124105	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:15%20GMT	https://www.wedmegood.com/profile/Adorne-30235	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Adorne-30235.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:58	46962/46962	---M--	200	added ('OK')	image/jpeg	etag:%229bf1f26f70010f5670f32f887e943a2b%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7952/thumbnails/thumb_270/1451304975_lovetobag__3_.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7952/thumbnails/thumb_270/1451304975_lovetobag__3_.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:58	124834/124834	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:17%20GMT	https://www.wedmegood.com/profile/Lovetobag-30265	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Lovetobag-30265.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:56:58	88032/88032	---M--	200	added ('OK')	image/png	etag:%22fdf629cb44ec80e6e5879d6d2fae8bfc%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1468/thumbnails/thumb_270/1455025596_Screen_Shot_2016_02_09_at_7.17.24_pm.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1468/thumbnails/thumb_270/1455025596_Screen_Shot_2016_02_09_at_7.17.24_pm.png	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:02	30223/30223	---M--	200	added ('OK')	image/jpeg	etag:%22c5690adbefda2a76b3ad34710265ebef%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3264/thumbnails/thumb_270/1435581053_image.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3264/thumbnails/thumb_270/1435581053_image.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:02	130593/130593	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:20%20GMT	https://www.wedmegood.com/profile/Be-Chic-Clutches-15035	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Be-Chic-Clutches-15035.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:05	41028/41028	---M--	200	added ('OK')	image/jpeg	etag:%2246ed5affc23832028aa2b4d488b85649%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5947/thumbnails/thumb_270/1454238231_3c.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5947/thumbnails/thumb_270/1454238231_3c.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:05	126323/126323	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:24%20GMT	https://www.wedmegood.com/profile/Amokala-22913	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Amokala-22913.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:07	34695/34695	---M--	200	added ('OK')	image/jpeg	etag:%2213cfd5c78540035993f2f19c265bd08a%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5398/thumbnails/thumb_270/1444304767_1444224821_KTI0364.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5398/thumbnails/thumb_270/1444304767_1444224821_KTI0364.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:08	127263/127263	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:27%20GMT	https://www.wedmegood.com/profile/Metamorphosis-21570	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Metamorphosis-21570.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:10	38352/38352	---M--	200	added ('OK')	image/jpeg	etag:%22311f71193f0ca1b809fd7449ea5b6dcf%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9909/thumbnails/thumb_270/Rimayu%20-%20Accessories%20-%20Mumbai.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9909/thumbnails/thumb_270/Rimayu%20-%20Accessories%20-%20Mumbai.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:10	124953/124953	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:29%20GMT	https://www.wedmegood.com/profile/Rimayu-9909	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Rimayu-9909.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:12	31552/31552	---M--	200	added ('OK')	image/jpeg	etag:%2272bbcb4e082553d0dcf371d0e1c9356e%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9304/thumbnails/thumb_270/1454310169_11710_718689271575568_4459863302231671910_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9304/thumbnails/thumb_270/1454310169_11710_718689271575568_4459863302231671910_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:12	126676/126676	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:32%20GMT	https://www.wedmegood.com/profile/Poornima-Nair-38637	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Poornima-Nair-38637.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:14	56602/56602	---M--	200	added ('OK')	image/jpeg	etag:%223c7cee055920c57a6133434afd8f9adc%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5477/thumbnails/thumb_270/1444460254_pink_jaal.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5477/thumbnails/thumb_270/1444460254_pink_jaal.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:15	129289/129289	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:34%20GMT	https://www.wedmegood.com/profile/OHM-The-Other-Half-of-Me-21800	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/OHM-The-Other-Half-of-Me-21800.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:17	127943/127943	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:36%20GMT	https://www.wedmegood.com/profile/Rustic-Tilla-30867	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Rustic-Tilla-30867.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:17	40940/40940	---M--	200	added ('OK')	image/jpeg	etag:%22bcbb5ab7b02d8fca2da8e4d493ccd366%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8041/thumbnails/thumb_270/1452181740_PicsArt_01_07_08.53.59.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8041/thumbnails/thumb_270/1452181740_PicsArt_01_07_08.53.59.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:20	14934/14934	---M--	200	added ('OK')	image/jpeg	etag:%22bb2e06794728ddee2a22e3bb88454658%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2919/thumbnails/thumb_270/1434351684_Reist_by_Jagat_Jewels_Info___Review___Accessories_in___Wedmegood_files.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2919/thumbnails/thumb_270/1434351684_Reist_by_Jagat_Jewels_Info___Review___Accessories_in___Wedmegood_files.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:21	127204/127204	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:39%20GMT	https://www.wedmegood.com/profile/REIST-BY-JAGAT-JEWELS-14074	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/REIST-BY-JAGAT-JEWELS-14074.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:23	26653/26653	---M--	200	added ('OK')	image/jpeg	etag:%221f719cd2606ba7d5b0059c3ba4480c04%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7280/thumbnails/thumb_270/1449572013_Bhavna6.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7280/thumbnails/thumb_270/1449572013_Bhavna6.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:24	124960/124960	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:42%20GMT	https://www.wedmegood.com/profile/Handbags-by-Bhavna-Kumar-27068	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Handbags-by-Bhavna-Kumar-27068.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:27	22190/22190	---M--	200	added ('OK')	image/jpeg	etag:%2295e2685673eed9e582ad303e280c0096%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5728/thumbnails/thumb_270/1444987795_Wedmegood_Tashkara_Pop_Banner_.001.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5728/thumbnails/thumb_270/1444987795_Wedmegood_Tashkara_Pop_Banner_.001.jpg	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:27	126369/126369	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:46%20GMT	https://www.wedmegood.com/profile/Tashkara-Pop-22361	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Tashkara-Pop-22361.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:31	128806/128806	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:28:49%20GMT	https://www.wedmegood.com/profile/Arti-J-13750	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Arti-J-13750.html	(from https://www.wedmegood.com/vendors/all/wedding-accessories)
23:57:31	0/-1	---M--	302	error ('')			https://www.wedmegood.com/facebook/authentication	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/facebook/authentication.8d7.delayed	(from https://www.wedmegood.com/about_us)
23:57:31	0/-1	---M--	302	error ('')			https://www.wedmegood.com/facebook/authentication	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/facebook/authentication.8d8.delayed	(from https://www.wedmegood.com/contact_us)
